2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #1  1468B  seq=0
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] -> #2  558B  seq=1
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc2] text-send  len=802  action=data
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2978968860  action=data
2026-03-24 01:12:39 [DEBUG] __main__ — [fa56689a] <- data #14  2900B  seq=9
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #2  999B  seq=1
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] -> #3  31B  seq=2
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-send  len=102  action=data
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #3  597B  seq=4
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #4  1300B  seq=6
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #5  1961B  seq=8
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #6  1000B  seq=21
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #7  494B  seq=16
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #8  1000B  seq=26
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #9  2700B  seq=28
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=5f2f25ae
2026-03-24 01:12:39 [DEBUG] __main__ — [5f2f25ae] <- data #10  29B  seq=40
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2988181757  action=data
2026-03-24 01:12:39 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2986563975  action=data
2026-03-24 01:12:39 [DEBUG] __main__ — [fa56689a] <- data #15  2900B  seq=10
2026-03-24 01:12:39 [DEBUG] __main__ — [fa56689a] <- data #16  2900B  seq=11
2026-03-24 01:12:40 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2985754117  action=data
2026-03-24 01:12:40 [DEBUG] __main__ — [fa56689a] <- data #17  2900B  seq=15
2026-03-24 01:12:40 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2989906188  action=data
2026-03-24 01:12:40 [DEBUG] __main__ — [fa56689a] <- data #18  2900B  seq=12
2026-03-24 01:12:41 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2986172539  action=data
2026-03-24 01:12:41 [DEBUG] __main__ — [fa56689a] <- data #19  2900B  seq=17
2026-03-24 01:12:41 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2982875282  action=data
2026-03-24 01:12:41 [DEBUG] __main__ — [fa56689a] <- data #20  2900B  seq=14
2026-03-24 01:12:41 [DEBUG] __main__ — [fa56689a] -> #6  70B  seq=5
2026-03-24 01:12:41 [DEBUG] __main__ — [transport:acc2] text-send  len=154  action=data
2026-03-24 01:12:41 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2988763618  action=data
2026-03-24 01:12:41 [DEBUG] __main__ — [56f02055] <- data #9  2900B  seq=3
2026-03-24 01:12:41 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2992364015  action=data
2026-03-24 01:12:41 [DEBUG] __main__ — [fa56689a] <- data #21  2900B  seq=16
2026-03-24 01:12:41 [DEBUG] __main__ — [56f02055] -> #4  35B  seq=3
2026-03-24 01:12:41 [DEBUG] __main__ — [transport:acc2] text-send  len=106  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2993825095  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [56f02055] <- data #10  2900B  seq=7
2026-03-24 01:12:42 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2992395845  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [fa56689a] <- data #22  2900B  seq=18
2026-03-24 01:12:42 [DEBUG] __main__ — [fa56689a] -> #7  140B  seq=6
2026-03-24 01:12:42 [DEBUG] __main__ — [transport:acc1] text-send  len=246  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2977817696  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [dfb24beb] <- data #2  2900B  seq=0
2026-03-24 01:12:42 [DEBUG] __main__ — [dfb24beb] -> #2  2900B  seq=1
2026-03-24 01:12:42 [DEBUG] __main__ — [transport:acc2] file-send  size=2955  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [dfb24beb] -> #3  138B  seq=2
2026-03-24 01:12:42 [DEBUG] __main__ — [transport:acc1] text-send  len=242  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2991300799  action=data
2026-03-24 01:12:42 [DEBUG] __main__ — [56f02055] <- data #11  2900B  seq=9
2026-03-24 01:12:43 [DEBUG] __main__ — [transport:acc2] upload ok  fileId=2992642481  size=2955
2026-03-24 01:12:43 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2983011197  action=data
2026-03-24 01:12:43 [DEBUG] __main__ — [56f02055] <- data #12  2900B  seq=2
2026-03-24 01:12:43 [DEBUG] __main__ — [56f02055] -> #5  35B  seq=4
2026-03-24 01:12:43 [DEBUG] __main__ — [transport:acc1] text-send  len=106  action=data
2026-03-24 01:12:43 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2993676579  action=data
2026-03-24 01:12:43 [DEBUG] __main__ — [56f02055] <- data #13  2900B  seq=11
2026-03-24 01:12:43 [DEBUG] __main__ — [transport:acc2] пропускаем свой исходящий файл fileId=2992642481
2026-03-24 01:12:43 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2981071048  action=data
2026-03-24 01:12:43 [DEBUG] __main__ — [56f02055] <- data #14  2900B  seq=4
2026-03-24 01:12:44 [DEBUG] __main__ — [fa56689a] -> #8  473B  seq=7
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc2] text-send  len=690  action=data
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2979500668  action=data
2026-03-24 01:12:44 [DEBUG] __main__ — [56f02055] <- data #15  2900B  seq=13
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=dfb24beb
2026-03-24 01:12:44 [DEBUG] __main__ — [dfb24beb] <- data #3  262B  seq=3
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=dfb24beb
2026-03-24 01:12:44 [DEBUG] __main__ — [dfb24beb] <- data #4  521B  seq=2
2026-03-24 01:12:44 [DEBUG] __main__ — [dfb24beb] -> #4  31B  seq=3
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc2] text-send  len=102  action=data
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2985302809  action=data
2026-03-24 01:12:44 [DEBUG] __main__ — [56f02055] <- data #16  2900B  seq=6
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=fa56689a
2026-03-24 01:12:44 [DEBUG] __main__ — [fa56689a] <- data #23  1953B  seq=22
2026-03-24 01:12:44 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2990617095  action=data
2026-03-24 01:12:44 [DEBUG] __main__ — [56f02055] <- data #17  2900B  seq=15
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → ookla2.1und1-mobilfunk.de:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-send  len=93  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest01.ber.server.camp.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc2] text-send  len=122  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → st02.fynncloud.net.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-send  len=113  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest.netcomnetz.de.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc2] text-send  len=118  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest.goetel.net.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-send  len=115  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest.server.battern.eu.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc2] text-send  len=122  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest.schlueter-server.de.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-send  len=124  action=connect
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2977023585  action=data
2026-03-24 01:12:45 [DEBUG] __main__ — [56f02055] <- data #18  2900B  seq=8
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest.agw2.as49436.net.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc2] text-send  len=121  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest.stadtwerke-soest.de.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-send  len=124  action=connect
2026-03-24 01:12:45 [INFO] __main__ — SOCKS5 → speedtest.agw1.as49436.net.prod.hosts.ooklaserver.net:8080
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc2] text-send  len=121  action=connect
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-recv  action=ok  id=715c7100
2026-03-24 01:12:45 [DEBUG] __main__ — [715c7100] <- ok
2026-03-24 01:12:45 [INFO] __main__ — tunnel ookla2.1und1-mobilfunk.de:8080 [715c7100]  открыт за ~341 мс
2026-03-24 01:12:45 [DEBUG] __main__ — [715c7100] -> #1  1962B  seq=0
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-send  len=2674  action=data
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc2] text-recv  action=ok  id=f0ab22fa
2026-03-24 01:12:45 [DEBUG] __main__ — [f0ab22fa] <- ok
2026-03-24 01:12:45 [INFO] __main__ — tunnel speedtest01.ber.server.camp.prod.hosts.ooklaserver.net:8080 [f0ab22fa]  открыт за ~358 мс
2026-03-24 01:12:45 [DEBUG] __main__ — [f0ab22fa] -> #1  2055B  seq=0
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] text-send  len=2798  action=data
2026-03-24 01:12:45 [DEBUG] __main__ — [transport:acc1] keepalive sent
2026-03-24 01:12:47 [DEBUG] __main__ — [transport:acc2] keepalive sent
2026-03-24 01:12:48 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2988134248  action=data
2026-03-24 01:12:48 [DEBUG] __main__ — [56f02055] <- data #19  2900B  seq=17
2026-03-24 01:12:48 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2992930189  action=data
2026-03-24 01:12:48 [DEBUG] __main__ — [56f02055] <- data #20  2900B  seq=25
2026-03-24 01:12:48 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2989554298  action=data
2026-03-24 01:12:48 [DEBUG] __main__ — [56f02055] <- data #21  2900B  seq=23
2026-03-24 01:12:48 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2988493843  action=data
2026-03-24 01:12:48 [DEBUG] __main__ — [56f02055] <- data #22  2900B  seq=21
2026-03-24 01:12:48 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2975781307  action=data
2026-03-24 01:12:48 [DEBUG] __main__ — [56f02055] <- data #23  2900B  seq=19
2026-03-24 01:12:48 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2992887853  action=data
2026-03-24 01:12:48 [DEBUG] __main__ — [56f02055] <- data #24  2900B  seq=27
2026-03-24 01:12:49 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2978767261  action=data
2026-03-24 01:12:49 [DEBUG] __main__ — [56f02055] <- data #25  2900B  seq=29
2026-03-24 01:12:49 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2978368588  action=data
2026-03-24 01:12:49 [DEBUG] __main__ — [56f02055] <- data #26  2900B  seq=31
2026-03-24 01:12:50 [DEBUG] __main__ — [transport:acc1] text-recv  action=ok  id=a5e4111d
2026-03-24 01:12:50 [DEBUG] __main__ — [a5e4111d] <- ok
2026-03-24 01:12:50 [INFO] __main__ — tunnel st02.fynncloud.net.prod.hosts.ooklaserver.net:8080 [a5e4111d]  открыт за ~5386 мс
2026-03-24 01:12:50 [DEBUG] __main__ — [a5e4111d] -> #1  2046B  seq=0
2026-03-24 01:12:50 [DEBUG] __main__ — [transport:acc1] text-send  len=2786  action=data
2026-03-24 01:12:50 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2981077932  action=data
2026-03-24 01:12:50 [DEBUG] __main__ — [56f02055] <- data #27  2900B  seq=33
2026-03-24 01:12:51 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2991134972  action=data
2026-03-24 01:12:51 [DEBUG] __main__ — [56f02055] <- data #28  2900B  seq=35
2026-03-24 01:12:51 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2987659836  action=data
2026-03-24 01:12:51 [DEBUG] __main__ — [56f02055] <- data #29  2900B  seq=37
2026-03-24 01:12:52 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2978582921  action=data
2026-03-24 01:12:52 [DEBUG] __main__ — [56f02055] <- data #30  2900B  seq=39
2026-03-24 01:12:53 [DEBUG] __main__ — [transport:acc2] file-recv  fileId=2983772233  action=data
2026-03-24 01:12:53 [DEBUG] __main__ — [56f02055] <- data #31  2900B  seq=41
2026-03-24 01:12:53 [INFO] __main__ — tunnel polkadot.js.org:443 [737e3f71]  TIMEOUT
2026-03-24 01:12:53 [INFO] __main__ — SOCKS5 → polkadot.js.org:443
2026-03-24 01:12:53 [DEBUG] __main__ — [transport:acc1] text-send  len=82  action=connect
2026-03-24 01:12:55 [DEBUG] __main__ — [transport:acc1] text-recv  action=ok  id=3d331920
2026-03-24 01:12:55 [DEBUG] __main__ — [3d331920] <- ok
2026-03-24 01:12:55 [INFO] __main__ — tunnel speedtest.goetel.net.prod.hosts.ooklaserver.net:8080 [3d331920]  открыт за ~10393 мс
2026-03-24 01:12:55 [DEBUG] __main__ — [3d331920] -> #1  2048B  seq=0
2026-03-24 01:12:55 [DEBUG] __main__ — [transport:acc1] text-send  len=2790  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2987200957  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [56f02055] <- data #32  2900B  seq=10
2026-03-24 01:12:56 [DEBUG] __main__ — [56f02055] -> #6  35B  seq=5
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc2] text-send  len=106  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=f0ab22fa
2026-03-24 01:12:56 [DEBUG] __main__ — [f0ab22fa] <- data #1  241B  seq=0
2026-03-24 01:12:56 [DEBUG] __main__ — [f0ab22fa] -> #2  664B  seq=1
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc2] text-send  len=946  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=715c7100
2026-03-24 01:12:56 [DEBUG] __main__ — [715c7100] <- data #1  241B  seq=0
2026-03-24 01:12:56 [DEBUG] __main__ — [715c7100] -> #2  635B  seq=1
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc2] text-send  len=906  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=a5e4111d
2026-03-24 01:12:56 [DEBUG] __main__ — [a5e4111d] <- data #1  241B  seq=0
2026-03-24 01:12:56 [DEBUG] __main__ — [a5e4111d] -> #2  655B  seq=1
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc2] text-send  len=934  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2988053019  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [56f02055] <- data #33  2900B  seq=20
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=3d331920
2026-03-24 01:12:56 [DEBUG] __main__ — [3d331920] <- data #1  241B  seq=0
2026-03-24 01:12:56 [DEBUG] __main__ — [3d331920] -> #2  657B  seq=1
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc2] text-send  len=934  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2992261877  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [56f02055] <- data #34  2900B  seq=12
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2987420203  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [56f02055] <- data #35  2900B  seq=16
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2991692431  action=data
2026-03-24 01:12:56 [DEBUG] __main__ — [56f02055] <- data #36  2900B  seq=18
2026-03-24 01:12:56 [INFO] __main__ — SOCKS5 → api.github.com:443
2026-03-24 01:12:56 [DEBUG] __main__ — [transport:acc2] text-send  len=81  action=connect
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=f0ab22fa
2026-03-24 01:12:57 [DEBUG] __main__ — [f0ab22fa] <- data #2  390B  seq=1
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2985233229  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [56f02055] <- data #37  2900B  seq=22
2026-03-24 01:12:57 [DEBUG] __main__ — [f0ab22fa] -> #3  136B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=242  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=715c7100
2026-03-24 01:12:57 [DEBUG] __main__ — [715c7100] <- data #2  390B  seq=1
2026-03-24 01:12:57 [DEBUG] __main__ — [715c7100] -> #3  136B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=242  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [dfb24beb] -> #5  2362B  seq=4
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=3210  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=a5e4111d
2026-03-24 01:12:57 [DEBUG] __main__ — [a5e4111d] <- data #2  390B  seq=1
2026-03-24 01:12:57 [DEBUG] __main__ — [a5e4111d] -> #3  136B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=242  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2984203928  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [56f02055] <- data #38  2900B  seq=24
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] file-recv  fileId=2981539669  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [56f02055] <- data #39  2900B  seq=26
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=3d331920
2026-03-24 01:12:57 [DEBUG] __main__ — [3d331920] <- data #2  390B  seq=1
2026-03-24 01:12:57 [DEBUG] __main__ — [3d331920] -> #3  136B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=242  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=ok  id=1e982d24
2026-03-24 01:12:57 [DEBUG] __main__ — [1e982d24] <- ok
2026-03-24 01:12:57 [INFO] __main__ — tunnel api.github.com:443 [1e982d24]  открыт за ~319 мс
2026-03-24 01:12:57 [DEBUG] __main__ — [1e982d24] -> #1  1867B  seq=0
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=2550  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=f0ab22fa
2026-03-24 01:12:57 [DEBUG] __main__ — [f0ab22fa] <- data #3  222B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [f0ab22fa] -> #4  50B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=715c7100
2026-03-24 01:12:57 [DEBUG] __main__ — [715c7100] <- data #3  222B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [715c7100] -> #4  50B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=dfb24beb
2026-03-24 01:12:57 [DEBUG] __main__ — [dfb24beb] <- data #5  154B  seq=5
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=dfb24beb
2026-03-24 01:12:57 [DEBUG] __main__ — [dfb24beb] <- data #6  39B  seq=4
2026-03-24 01:12:57 [DEBUG] __main__ — [dfb24beb] -> #6  35B  seq=5
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-send  len=106  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=a5e4111d
2026-03-24 01:12:57 [DEBUG] __main__ — [a5e4111d] <- data #3  222B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [a5e4111d] -> #4  50B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=3d331920
2026-03-24 01:12:57 [DEBUG] __main__ — [3d331920] <- data #3  222B  seq=2
2026-03-24 01:12:57 [DEBUG] __main__ — [3d331920] -> #4  50B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=1e982d24
2026-03-24 01:12:57 [DEBUG] __main__ — [1e982d24] <- data #1  196B  seq=1
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=f0ab22fa
2026-03-24 01:12:57 [DEBUG] __main__ — [f0ab22fa] <- data #4  43B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [f0ab22fa] -> #5  40B  seq=4
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=114  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=715c7100
2026-03-24 01:12:57 [DEBUG] __main__ — [715c7100] <- data #4  43B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [715c7100] -> #5  40B  seq=4
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=114  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=a5e4111d
2026-03-24 01:12:57 [DEBUG] __main__ — [a5e4111d] <- data #4  43B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [a5e4111d] -> #5  50B  seq=4
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=126  action=data
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=3d331920
2026-03-24 01:12:57 [DEBUG] __main__ — [3d331920] <- data #4  43B  seq=3
2026-03-24 01:12:57 [DEBUG] __main__ — [3d331920] -> #5  50B  seq=4
2026-03-24 01:12:57 [DEBUG] __main__ — [transport:acc1] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=f0ab22fa
2026-03-24 01:12:58 [DEBUG] __main__ — [f0ab22fa] <- data #5  43B  seq=4
2026-03-24 01:12:58 [DEBUG] __main__ — [f0ab22fa] -> #6  50B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=715c7100
2026-03-24 01:12:58 [DEBUG] __main__ — [715c7100] <- data #5  43B  seq=4
2026-03-24 01:12:58 [DEBUG] __main__ — [715c7100] -> #6  50B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=a5e4111d
2026-03-24 01:12:58 [DEBUG] __main__ — [a5e4111d] <- data #5  43B  seq=4
2026-03-24 01:12:58 [DEBUG] __main__ — [a5e4111d] -> #6  50B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=3d331920
2026-03-24 01:12:58 [DEBUG] __main__ — [3d331920] <- data #5  43B  seq=4
2026-03-24 01:12:58 [DEBUG] __main__ — [3d331920] -> #6  50B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=f0ab22fa
2026-03-24 01:12:58 [DEBUG] __main__ — [f0ab22fa] <- data #6  43B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [f0ab22fa] -> #7  50B  seq=6
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=715c7100
2026-03-24 01:12:58 [DEBUG] __main__ — [715c7100] <- data #6  43B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [715c7100] -> #7  50B  seq=6
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=a5e4111d
2026-03-24 01:12:58 [DEBUG] __main__ — [a5e4111d] <- data #6  43B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [a5e4111d] -> #7  50B  seq=6
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc2] text-recv  action=data  id=3d331920
2026-03-24 01:12:58 [DEBUG] __main__ — [3d331920] <- data #6  43B  seq=5
2026-03-24 01:12:58 [DEBUG] __main__ — [3d331920] -> #7  50B  seq=6
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-send  len=126  action=data
2026-03-24 01:12:58 [DEBUG] __main__ — [transport:acc1] text-recv  action=data  id=f0ab22fa
